ID,Tipo,SKU,"GTIN, UPC, EAN, or ISBN",Nombre,Publicado,¿Está destacado?,Visibilidad en el catálogo,Descripción corta,Descripción,Fecha en que empieza el precio rebajado,Fecha en que termina el precio de oferta,Estado del impuesto,Clase de impuesto,¿En stock?,Stock,Cantidad de bajo stock,¿Permitir reservas de productos agotados?,Vendido Individualmente?,Peso (kg),Longitud (cm),Ancho (cm),Altura (cm),¿Permitir reseñas de clientes?,Notas de la compra,Precio de oferta,Precio normal,Categorías,Etiquetas,Clase de envío,Imágenes,Límite de descargas,Días de caducidad de la descarga,Superior,Productos agrupados,Ventas dirigidas,Ventas cruzadas,URL externa,Texto del botón,Posición,Marcas,Nombre del atributo 1,Valor(es) del atributo 1,Atributo visible 1,Atributo global 1,Atributo predeterminado 1
,variation,,,ES SOFT I - 20 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,682,,,,,,5,,Presentaciones,20 Litros,,0,
,variable,749,,ES SUAVI FLORAL ROSA,1,0,visible,Las imágenes son ilustrativas,"PARA SUAVIZANTE,",,,taxable,,1,,,0,0,,,,,1,,,,FLORAL,FLORAL,,http://localhost:8069/wp-content/uploads/2026/03/ES-SUAVI-FLORAL-ROSA.webp,,,,,,,,,0,,Presentaciones,"1 Litro, 2 Litros, 5 Litros, 10 Litros, 20 Litros",1,0,1 Litro
,variation,,,ES SUAVI FLORAL ROSA - 1 Litro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,749,,,,,,1,,Presentaciones,1 Litro,,0,
,variation,,,ES SUAVI FLORAL ROSA - 2 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,749,,,,,,2,,Presentaciones,2 Litros,,0,
,variation,,,ES SUAVI FLORAL ROSA - 5 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,749,,,,,,3,,Presentaciones,5 Litros,,0,
,variation,,,ES SUAVI FLORAL ROSA - 10 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,749,,,,,,4,,Presentaciones,10 Litros,,0,
,variation,,,ES SUAVI FLORAL ROSA - 20 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,749,,,,,,5,,Presentaciones,20 Litros,,0,
,variable,739,,ES SUAVIDAD,1,0,visible,Las imágenes son ilustrativas,"PARA SUAVIZANTE,",,,taxable,,1,,,0,0,,,,,1,,,,"FRUTAL,FLORAL","FRUTAL,FLORAL",,http://localhost:8069/wp-content/uploads/2026/03/ES-SUAVIDAD.webp,,,,,,,,,0,,Presentaciones,"1 Litro, 2 Litros, 5 Litros, 10 Litros, 20 Litros",1,0,1 Litro
,variation,,,ES SUAVIDAD - 1 Litro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,739,,,,,,1,,Presentaciones,1 Litro,,0,
,variation,,,ES SUAVIDAD - 2 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,739,,,,,,2,,Presentaciones,2 Litros,,0,
,variation,,,ES SUAVIDAD - 5 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,739,,,,,,3,,Presentaciones,5 Litros,,0,
,variation,,,ES SUAVIDAD - 10 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,739,,,,,,4,,Presentaciones,10 Litros,,0,
,variation,,,ES SUAVIDAD - 20 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,739,,,,,,5,,Presentaciones,20 Litros,,0,
,variable,706,,ES TE VERDE FRUTAL,1,0,visible,Las imágenes son ilustrativas,"JABÓN LÍQUIDO PARA MANOS,",,,taxable,,1,,,0,0,,,,,1,,,,AROMÁTICO,AROMÁTICO,,http://localhost:8069/wp-content/uploads/2026/03/ES-TE-VERDE-FRUTAL.webp,,,,,,,,,0,,Presentaciones,"1 Litro, 2 Litros, 5 Litros, 10 Litros, 20 Litros",1,0,1 Litro
,variation,,,ES TE VERDE FRUTAL - 1 Litro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,706,,,,,,1,,Presentaciones,1 Litro,,0,
,variation,,,ES TE VERDE FRUTAL - 2 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,706,,,,,,2,,Presentaciones,2 Litros,,0,
,variation,,,ES TE VERDE FRUTAL - 5 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,706,,,,,,3,,Presentaciones,5 Litros,,0,
,variation,,,ES TE VERDE FRUTAL - 10 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,706,,,,,,4,,Presentaciones,10 Litros,,0,
,variation,,,ES TE VERDE FRUTAL - 20 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,706,,,,,,5,,Presentaciones,20 Litros,,0,
,variable,223,,ES TICKET 6004,1,0,visible,Las imágenes son ilustrativas,"PERFUME TEXTIL,PERFUME DE AMBIENTE,",,,taxable,,1,,,0,0,,,,,1,,,,ACUÁTICO,ACUÁTICO,,http://localhost:8069/wp-content/uploads/2026/03/ES-TICKET-6004.webp,,,,,,,,,0,,Presentaciones,"1 Litro, 2 Litros, 5 Litros, 10 Litros, 20 Litros",1,0,1 Litro
,variation,,,ES TICKET 6004 - 1 Litro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,223,,,,,,1,,Presentaciones,1 Litro,,0,
,variation,,,ES TICKET 6004 - 2 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,223,,,,,,2,,Presentaciones,2 Litros,,0,
,variation,,,ES TICKET 6004 - 5 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,223,,,,,,3,,Presentaciones,5 Litros,,0,
,variation,,,ES TICKET 6004 - 10 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,223,,,,,,4,,Presentaciones,10 Litros,,0,
,variation,,,ES TICKET 6004 - 20 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,223,,,,,,5,,Presentaciones,20 Litros,,0,
,variable,224,,ES TRIGO 6035,1,0,visible,Las imágenes son ilustrativas,"CREMA DE ENJUAGUE Y SHAMPOO,",,,taxable,,1,,,0,0,,,,,1,,,,ÁMBAR,ÁMBAR,,http://localhost:8069/wp-content/uploads/2026/03/ES-TRIGO-6035.webp,,,,,,,,,0,,Presentaciones,"1 Litro, 2 Litros, 5 Litros, 10 Litros, 20 Litros",1,0,1 Litro
,variation,,,ES TRIGO 6035 - 1 Litro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,224,,,,,,1,,Presentaciones,1 Litro,,0,
,variation,,,ES TRIGO 6035 - 2 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,224,,,,,,2,,Presentaciones,2 Litros,,0,
,variation,,,ES TRIGO 6035 - 5 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,224,,,,,,3,,Presentaciones,5 Litros,,0,
,variation,,,ES TRIGO 6035 - 10 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,224,,,,,,4,,Presentaciones,10 Litros,,0,
,variation,,,ES TRIGO 6035 - 20 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,224,,,,,,5,,Presentaciones,20 Litros,,0,
,variable,225,,ES TUTI FRUTI 5007,1,0,visible,Las imágenes son ilustrativas,"DESODORANTE DE PISO,",,,taxable,,1,,,0,0,,,,,1,,,,GOURMAND,GOURMAND,,http://localhost:8069/wp-content/uploads/2026/03/ES-TUTTI-FRUTI-SV.webp,,,,,,,,,0,,Presentaciones,"1 Litro, 2 Litros, 5 Litros, 10 Litros, 20 Litros",1,0,1 Litro
,variation,,,ES TUTI FRUTI 5007 - 1 Litro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,225,,,,,,1,,Presentaciones,1 Litro,,0,
,variation,,,ES TUTI FRUTI 5007 - 2 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,225,,,,,,2,,Presentaciones,2 Litros,,0,
,variation,,,ES TUTI FRUTI 5007 - 5 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,225,,,,,,3,,Presentaciones,5 Litros,,0,
,variation,,,ES TUTI FRUTI 5007 - 10 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,225,,,,,,4,,Presentaciones,10 Litros,,0,
,variation,,,ES TUTI FRUTI 5007 - 20 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,225,,,,,,5,,Presentaciones,20 Litros,,0,
,variable,709,,ES TUTTI FRUTI SV,1,0,visible,Las imágenes son ilustrativas,"PARA PRODUCTOS AL SOLVENTE,",,,taxable,,1,,,0,0,,,,,1,,,,GOURMAND,GOURMAND,,http://localhost:8069/wp-content/uploads/2026/03/ES-TUTTI-FRUTI-SV.webp,,,,,,,,,0,,Presentaciones,"1 Litro, 2 Litros, 5 Litros, 10 Litros, 20 Litros",1,0,1 Litro
,variation,,,ES TUTTI FRUTI SV - 1 Litro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,709,,,,,,1,,Presentaciones,1 Litro,,0,
,variation,,,ES TUTTI FRUTI SV - 2 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,709,,,,,,2,,Presentaciones,2 Litros,,0,
,variation,,,ES TUTTI FRUTI SV - 5 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,709,,,,,,3,,Presentaciones,5 Litros,,0,
,variation,,,ES TUTTI FRUTI SV - 10 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,709,,,,,,4,,Presentaciones,10 Litros,,0,
,variation,,,ES TUTTI FRUTI SV - 20 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,709,,,,,,5,,Presentaciones,20 Litros,,0,
,variable,226,,ES UVA 5016,1,0,visible,Las imágenes son ilustrativas,"DESODORANTE DE PISO,PERFUME DE AMBIENTE,",,,taxable,,1,,,0,0,,,,,1,,,,FRUTAL,FRUTAL,,http://localhost:8069/wp-content/uploads/2026/03/ES-UVA-5016.webp,,,,,,,,,0,,Presentaciones,"1 Litro, 2 Litros, 5 Litros, 10 Litros, 20 Litros",1,0,1 Litro
,variation,,,ES UVA 5016 - 1 Litro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,226,,,,,,1,,Presentaciones,1 Litro,,0,
,variation,,,ES UVA 5016 - 2 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,226,,,,,,2,,Presentaciones,2 Litros,,0,
,variation,,,ES UVA 5016 - 5 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,226,,,,,,3,,Presentaciones,5 Litros,,0,
,variation,,,ES UVA 5016 - 10 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,226,,,,,,4,,Presentaciones,10 Litros,,0,
,variation,,,ES UVA 5016 - 20 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,226,,,,,,5,,Presentaciones,20 Litros,,0,
,variable,400,,ES VAINICOCO 5028,1,0,visible,Las imágenes son ilustrativas,"JABÓN LÍQUIDO PARA MANOS,",,,taxable,,1,,,0,0,,,,,1,,,,GOURMAND,GOURMAND,,http://localhost:8069/wp-content/uploads/2026/03/ES-VAINICOCO-5028.webp,,,,,,,,,0,,Presentaciones,"1 Litro, 2 Litros, 5 Litros, 10 Litros, 20 Litros",1,0,1 Litro
,variation,,,ES VAINICOCO 5028 - 1 Litro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,400,,,,,,1,,Presentaciones,1 Litro,,0,
,variation,,,ES VAINICOCO 5028 - 2 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,400,,,,,,2,,Presentaciones,2 Litros,,0,
,variation,,,ES VAINICOCO 5028 - 5 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,400,,,,,,3,,Presentaciones,5 Litros,,0,
,variation,,,ES VAINICOCO 5028 - 10 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,400,,,,,,4,,Presentaciones,10 Litros,,0,
,variation,,,ES VAINICOCO 5028 - 20 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,400,,,,,,5,,Presentaciones,20 Litros,,0,
,variable,227,,ES VAINILLA 5014,1,0,visible,Las imágenes son ilustrativas,"JABÓN LÍQUIDO PARA MANOS,",,,taxable,,1,,,0,0,,,,,1,,,,GOURMAND,GOURMAND,,http://localhost:8069/wp-content/uploads/2026/03/ES-VAINILLA-5014.webp,,,,,,,,,0,,Presentaciones,"1 Litro, 2 Litros, 5 Litros, 10 Litros, 20 Litros",1,0,1 Litro
,variation,,,ES VAINILLA 5014 - 1 Litro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,227,,,,,,1,,Presentaciones,1 Litro,,0,
,variation,,,ES VAINILLA 5014 - 2 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,227,,,,,,2,,Presentaciones,2 Litros,,0,
,variation,,,ES VAINILLA 5014 - 5 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,227,,,,,,3,,Presentaciones,5 Litros,,0,
,variation,,,ES VAINILLA 5014 - 10 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,227,,,,,,4,,Presentaciones,10 Litros,,0,
,variation,,,ES VAINILLA 5014 - 20 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,227,,,,,,5,,Presentaciones,20 Litros,,0,
,variable,497,,ES VAINILLA SV,1,0,visible,Las imágenes son ilustrativas,"PARA PRODUCTOS AL SOLVENTE,",,,taxable,,1,,,0,0,,,,,1,,,,GOURMAND,GOURMAND,,http://localhost:8069/wp-content/uploads/2026/03/ES-VAINILLA-SV.webp,,,,,,,,,0,,Presentaciones,"1 Litro, 2 Litros, 5 Litros, 10 Litros, 20 Litros",1,0,1 Litro
,variation,,,ES VAINILLA SV - 1 Litro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,497,,,,,,1,,Presentaciones,1 Litro,,0,
,variation,,,ES VAINILLA SV - 2 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,497,,,,,,2,,Presentaciones,2 Litros,,0,
,variation,,,ES VAINILLA SV - 5 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,497,,,,,,3,,Presentaciones,5 Litros,,0,
,variation,,,ES VAINILLA SV - 10 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,497,,,,,,4,,Presentaciones,10 Litros,,0,
,variation,,,ES VAINILLA SV - 20 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,497,,,,,,5,,Presentaciones,20 Litros,,0,
,variable,688,,ES VERBENA,1,0,visible,Las imágenes son ilustrativas,"DESODORANTE DE PISO,",,,taxable,,1,,,0,0,,,,,1,,,,AROMÁTICO,AROMÁTICO,,http://localhost:8069/wp-content/uploads/2026/03/ES-VERBENA.webp,,,,,,,,,0,,Presentaciones,"1 Litro, 2 Litros, 5 Litros, 10 Litros, 20 Litros",1,0,1 Litro
,variation,,,ES VERBENA - 1 Litro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,688,,,,,,1,,Presentaciones,1 Litro,,0,
,variation,,,ES VERBENA - 2 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,688,,,,,,2,,Presentaciones,2 Litros,,0,
,variation,,,ES VERBENA - 5 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,688,,,,,,3,,Presentaciones,5 Litros,,0,
,variation,,,ES VERBENA - 10 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,688,,,,,,4,,Presentaciones,10 Litros,,0,
,variation,,,ES VERBENA - 20 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,688,,,,,,5,,Presentaciones,20 Litros,,0,
,variable,703,,ES VERTIGLIA,1,0,visible,Las imágenes son ilustrativas,"PERFUME TEXTIL,PERFUME DE AMBIENTE,",,,taxable,,1,,,0,0,,,,,1,,,,CÍTRICO,CÍTRICO,,http://localhost:8069/wp-content/uploads/2026/03/ES-VERTIGLIA.webp,,,,,,,,,0,,Presentaciones,"1 Litro, 2 Litros, 5 Litros, 10 Litros, 20 Litros",1,0,1 Litro
,variation,,,ES VERTIGLIA - 1 Litro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,703,,,,,,1,,Presentaciones,1 Litro,,0,
,variation,,,ES VERTIGLIA - 2 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,703,,,,,,2,,Presentaciones,2 Litros,,0,
,variation,,,ES VERTIGLIA - 5 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,703,,,,,,3,,Presentaciones,5 Litros,,0,
,variation,,,ES VERTIGLIA - 10 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,703,,,,,,4,,Presentaciones,10 Litros,,0,
,variation,,,ES VERTIGLIA - 20 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,703,,,,,,5,,Presentaciones,20 Litros,,0,
,variable,228,,ES VIOLETAS 7010,1,0,visible,Las imágenes son ilustrativas,"DESODORANTE DE PISO,PERFUME DE AMBIENTE,",,,taxable,,1,,,0,0,,,,,1,,,,FLORAL,FLORAL,,http://localhost:8069/wp-content/uploads/2026/03/ES-VIOLETAS-7010.webp,,,,,,,,,0,,Presentaciones,"1 Litro, 2 Litros, 5 Litros, 10 Litros, 20 Litros",1,0,1 Litro
,variation,,,ES VIOLETAS 7010 - 1 Litro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,228,,,,,,1,,Presentaciones,1 Litro,,0,
,variation,,,ES VIOLETAS 7010 - 2 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,228,,,,,,2,,Presentaciones,2 Litros,,0,
,variation,,,ES VIOLETAS 7010 - 5 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,228,,,,,,3,,Presentaciones,5 Litros,,0,
,variation,,,ES VIOLETAS 7010 - 10 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,228,,,,,,4,,Presentaciones,10 Litros,,0,
,variation,,,ES VIOLETAS 7010 - 20 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,228,,,,,,5,,Presentaciones,20 Litros,,0,
,variable,782,,ES VIVEX,1,0,visible,Las imágenes son ilustrativas,"PARA SUAVIZANTE,",,,taxable,,1,,,0,0,,,,,1,,,,FANTASÍA,FANTASÍA,,http://localhost:8069/wp-content/uploads/2026/03/ES-VIVEX.webp,,,,,,,,,0,,Presentaciones,"1 Litro, 2 Litros, 5 Litros, 10 Litros, 20 Litros",1,0,1 Litro
,variation,,,ES VIVEX - 1 Litro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,782,,,,,,1,,Presentaciones,1 Litro,,0,
,variation,,,ES VIVEX - 2 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,782,,,,,,2,,Presentaciones,2 Litros,,0,
,variation,,,ES VIVEX - 5 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,782,,,,,,3,,Presentaciones,5 Litros,,0,
,variation,,,ES VIVEX - 10 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,782,,,,,,4,,Presentaciones,10 Litros,,0,
,variation,,,ES VIVEX - 20 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,782,,,,,,5,,Presentaciones,20 Litros,,0,
,variable,551,,ES VIVEX II,1,0,visible,Las imágenes son ilustrativas,"PARA SUAVIZANTE,",,,taxable,,1,,,0,0,,,,,1,,,,FANTASÍA,FANTASÍA,,http://localhost:8069/wp-content/uploads/2026/03/ES-VIVEX-II.webp,,,,,,,,,0,,Presentaciones,"1 Litro, 2 Litros, 5 Litros, 10 Litros, 20 Litros",1,0,1 Litro
,variation,,,ES VIVEX II - 1 Litro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,551,,,,,,1,,Presentaciones,1 Litro,,0,
,variation,,,ES VIVEX II - 2 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,551,,,,,,2,,Presentaciones,2 Litros,,0,
,variation,,,ES VIVEX II - 5 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,551,,,,,,3,,Presentaciones,5 Litros,,0,
,variation,,,ES VIVEX II - 10 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,551,,,,,,4,,Presentaciones,10 Litros,,0,
,variation,,,ES VIVEX II - 20 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,551,,,,,,5,,Presentaciones,20 Litros,,0,
,variable,802,,ES VOLCAN KSK,1,0,visible,Las imágenes son ilustrativas,"PERFUME TEXTIL,PERFUME DE AMBIENTE,",,,taxable,,1,,,0,0,,,,,1,,,,"CÍTRICO, DULCE","CÍTRICO, DULCE",,http://localhost:8069/wp-content/uploads/2026/03/ES-VOLCAN-KSK.webp,,,,,,,,,0,,Presentaciones,"1 Litro, 2 Litros, 5 Litros, 10 Litros, 20 Litros",1,0,1 Litro
,variation,,,ES VOLCAN KSK - 1 Litro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,802,,,,,,1,,Presentaciones,1 Litro,,0,
,variation,,,ES VOLCAN KSK - 2 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,802,,,,,,2,,Presentaciones,2 Litros,,0,
,variation,,,ES VOLCAN KSK - 5 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,802,,,,,,3,,Presentaciones,5 Litros,,0,
,variation,,,ES VOLCAN KSK - 10 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,802,,,,,,4,,Presentaciones,10 Litros,,0,
,variation,,,ES VOLCAN KSK - 20 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,802,,,,,,5,,Presentaciones,20 Litros,,0,
,variable,686,,ES WASH,1,0,visible,Las imágenes son ilustrativas,"PERFUME TEXTIL,PERFUME DE AMBIENTE,",,,taxable,,1,,,0,0,,,,,1,,,,FANTASÍA,FANTASÍA,,http://localhost:8069/wp-content/uploads/2026/03/ES-WASH.webp,,,,,,,,,0,,Presentaciones,"1 Litro, 2 Litros, 5 Litros, 10 Litros, 20 Litros",1,0,1 Litro
,variation,,,ES WASH - 1 Litro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,686,,,,,,1,,Presentaciones,1 Litro,,0,
,variation,,,ES WASH - 2 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,686,,,,,,2,,Presentaciones,2 Litros,,0,
,variation,,,ES WASH - 5 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,686,,,,,,3,,Presentaciones,5 Litros,,0,
,variation,,,ES WASH - 10 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,686,,,,,,4,,Presentaciones,10 Litros,,0,
,variation,,,ES WASH - 20 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,686,,,,,,5,,Presentaciones,20 Litros,,0,
,variable,803,,ES WNM,1,0,visible,Las imágenes son ilustrativas,"PERFUME TEXTIL,PERFUME DE AMBIENTE,",,,taxable,,1,,,0,0,,,,,1,,,,"FLORAL, FANTASÍA","FLORAL, FANTASÍA",,http://localhost:8069/wp-content/uploads/2026/03/ES-WNM.webp,,,,,,,,,0,,Presentaciones,"1 Litro, 2 Litros, 5 Litros, 10 Litros, 20 Litros",1,0,1 Litro
,variation,,,ES WNM - 1 Litro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,803,,,,,,1,,Presentaciones,1 Litro,,0,
,variation,,,ES WNM - 2 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,803,,,,,,2,,Presentaciones,2 Litros,,0,
,variation,,,ES WNM - 5 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,803,,,,,,3,,Presentaciones,5 Litros,,0,
,variation,,,ES WNM - 10 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,803,,,,,,4,,Presentaciones,10 Litros,,0,
,variation,,,ES WNM - 20 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,803,,,,,,5,,Presentaciones,20 Litros,,0,
,variable,159,,ES CHAMPAGNE 7053,1,0,visible,Las imágenes son ilustrativas,"DESODORANTE DE PISO,DESODORANTE DE AMBIENTE,Me parece que no lohacemos más,",,,taxable,,1,,,0,0,,,,,1,,,,GOURMAND,GOURMAND,,http://localhost:8069/wp-content/uploads/2026/03/ES-CHAMPAGNE-7053.webp,,,,,,,,,0,,Presentaciones,"1 Litro, 2 Litros, 5 Litros, 10 Litros, 20 Litros",1,0,1 Litro
,variation,,,ES CHAMPAGNE 7053 - 1 Litro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,159,,,,,,1,,Presentaciones,1 Litro,,0,
,variation,,,ES CHAMPAGNE 7053 - 2 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,159,,,,,,2,,Presentaciones,2 Litros,,0,
,variation,,,ES CHAMPAGNE 7053 - 5 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,159,,,,,,3,,Presentaciones,5 Litros,,0,
,variation,,,ES CHAMPAGNE 7053 - 10 Litros,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,0,,,,,,,159,,,,,,4,,Presentaciones,10 Litros,,0,
